Iteracion,Temperatura,Calidad,Fase
310900,0.092180,3392.010742,0
311000,0.084806,3392.010742,0
311100,0.084806,3392.010742,0
311200,0.078021,3392.010742,0
311300,0.071780,3392.010742,0
311400,0.066037,3392.010742,0
311500,0.060754,3392.010742,0
311600,0.055894,3392.010742,0
311700,0.051422,3392.010742,0
311800,0.047309,3392.010742,0
311900,0.043524,3392.010742,0
312000,0.040042,3392.010742,0
312100,0.036839,3392.010742,0
312200,0.033892,3392.010742,0
312300,0.031180,3392.010742,0
312400,0.028686,3392.010742,0
312500,0.026391,3392.010742,0
312600,0.026391,3392.010742,0
312700,0.024280,3392.010742,0
312800,0.022337,3392.010742,0
312900,0.020550,3392.010742,0
313000,0.018906,3392.010742,0
313100,0.017394,3392.010742,0
313200,0.016002,3392.010742,0
313300,0.014722,3392.010742,0
313400,0.013544,3392.010742,0
313500,0.012461,3392.010742,0
313600,0.011464,3392.010742,0
313700,0.010547,3392.010742,0
313800,0.009703,3392.010742,0
313900,0.008927,3392.010742,0
314000,0.008213,3392.010742,0
314100,0.007556,3392.010742,0
314200,0.007556,3392.010742,0
314300,0.006951,3392.010742,0
314400,0.006395,3392.010742,0
314500,0.005884,3392.010742,0
314600,0.005413,3392.010742,0
314700,0.004980,3392.010742,0
314800,0.004581,3392.010742,0
314900,0.004215,3392.010742,0
315000,0.003878,3392.010742,0
315100,0.003567,3392.010742,0
315200,0.003282,3392.010742,0
315300,0.003020,3392.010742,0
315400,0.002778,3392.010742,0
315500,0.002556,3392.010742,0
315600,0.002351,3392.010742,0
315700,0.002351,3392.010742,0
315800,0.002163,3392.010742,0
315900,0.001990,3392.010742,0
316000,0.001831,3392.010742,0
316100,0.001684,3392.010742,0
316200,0.001550,3392.010742,0
316300,0.001426,3392.010742,0
316400,0.001312,3392.010742,0
316500,0.001207,3392.010742,0
316600,0.001110,3392.010742,0
316700,0.001021,3392.010742,0
316800,0.000940,3392.010742,0
316900,0.000864,3392.010742,0
317000,0.000795,3392.010742,0
317100,0.000732,3392.010742,0
317200,0.000732,3392.010742,0
317300,0.000673,3392.010742,0
317400,0.000619,3392.010742,0
317500,0.000570,3392.010742,0
317600,0.000524,3392.010742,0
317700,0.000482,3392.010742,0
317800,0.000444,3392.010742,0
317900,0.000408,3392.010742,0
318000,0.000376,3392.010742,0
318100,0.000345,3392.010742,0
318200,0.000318,3392.010742,0
318300,0.000292,3392.010742,0
318400,0.000269,3392.010742,0
318500,0.000247,3392.010742,0
318600,0.000228,3392.010742,0
318700,0.000209,3392.010742,0
318800,0.000209,3392.010742,0
318900,0.000193,3392.010742,0
319000,0.000177,3392.010742,0
319100,0.000163,3392.010742,0
319200,0.000150,3392.010742,0
319300,0.000138,3392.010742,0
319400,0.000127,3392.010742,0
319500,0.000117,3392.010742,0
319600,0.000108,3392.010742,0
319700,0.000099,3392.010742,0
319800,0.000091,3392.010742,0
319900,0.000084,3392.010742,0
320000,0.000077,3392.010742,0
320100,0.000071,3392.010742,0
320200,0.000065,3392.010742,0
320300,0.000065,3392.010742,0
320400,0.000060,3392.010742,0
320500,0.000055,3392.010742,0
320600,0.000051,3392.010742,0
320700,0.000047,3392.010742,0
320800,0.000043,3392.010742,0
320900,0.000040,3392.010742,0
321000,0.000036,3392.010742,0
321100,0.000033,3392.010742,0
321200,0.000031,3392.010742,0
321300,0.000028,3392.010742,0
321400,0.000026,3392.010742,0
321500,0.000024,3392.010742,0
321600,0.000022,3392.010742,0
321700,0.000020,3392.010742,0
321800,0.000020,3392.010742,0
321900,0.000019,3392.010742,0
322000,0.000017,3392.010742,0
322100,0.000016,3392.010742,0
322200,0.000015,3392.010742,0
322300,0.000013,3392.010742,0
322400,0.000012,3392.010742,0
322500,0.000011,3392.010742,0
322600,0.000010,3392.010742,0
322700,0.000010,3392.010742,0
322800,0.000009,3392.010742,0
322900,0.000008,3392.010742,0
323000,0.000007,3392.010742,0
323100,0.000007,3392.010742,0
323200,0.000006,3392.010742,0
323300,0.000006,3392.010742,0
323400,0.000006,3392.010742,0
323500,0.000005,3392.010742,0
323600,0.000005,3392.010742,0
323700,0.000005,3392.010742,0
323800,0.000004,3392.010742,0
323900,0.000004,3392.010742,0
324000,0.000004,3392.010742,0
324100,0.000003,3392.010742,0
324200,0.000003,3392.010742,0
324300,0.000003,3392.010742,0
324400,0.000003,3392.010742,0
324500,0.000002,3392.010742,0
324600,0.000002,3392.010742,0
324700,0.000002,3392.010742,0
324800,0.000002,3392.010742,0
324900,0.000002,3392.010742,0
325000,0.000002,3392.010742,0
325100,0.000002,3392.010742,0
325200,0.000001,3392.010742,0
325300,0.000001,3392.010742,0
325400,0.000001,3392.010742,0
325500,0.000001,3392.010742,0
325600,0.000001,3392.010742,0
325700,0.000001,3392.010742,0
325800,0.000001,3392.010742,0
325900,0.000001,3392.010742,0
326000,0.000001,3392.010742,0
326100,0.000001,3392.010742,0
326200,0.000001,3392.010742,0
326300,0.000001,3392.010742,0
326400,0.000001,3392.010742,0
326500,0.000001,3392.010742,0
326600,0.000000,3392.010742,0
326700,0.000000,3392.010742,0
326800,0.000000,3392.010742,0
326900,0.000000,3392.010742,0
327000,0.000000,3392.010742,0
327100,0.000000,3392.010742,0
327200,0.000000,3392.010742,0
327300,0.000000,3392.010742,0
327400,0.000000,3392.010742,0
327500,0.000000,3392.010742,0
327600,0.000000,3392.010742,0
327700,0.000000,3392.010742,0
327800,0.000000,3392.010742,0
327900,0.000000,3392.010742,0
328000,0.000000,3392.010742,0
328100,0.000000,3392.010742,0
328200,0.000000,3392.010742,0
328300,0.000000,3392.010742,0
328400,0.000000,3392.010742,0
328500,0.000000,3392.010742,0
328600,0.000000,3392.010742,0
328700,0.000000,3392.010742,0
328800,0.000000,3392.010742,0
328900,0.000000,3392.010742,0
329000,0.000000,3392.010742,0
329100,0.000000,3392.010742,0
329200,0.000000,3392.010742,0
329300,0.000000,3392.010742,0
329400,0.000000,3392.010742,0
329500,0.000000,3392.010742,0
329600,0.000000,3392.010742,0
329700,0.000000,3392.010742,0
329800,0.000000,3392.010742,0
329900,0.000000,3392.010742,0
330000,0.000000,3392.010742,0
330100,0.000000,3392.010742,0
330200,0.000000,3392.010742,0
330300,0.000000,3392.010742,0
330400,0.000000,3392.010742,0
330500,0.000000,3392.010742,0
330600,0.000000,3392.010742,0
330700,0.000000,3392.010742,0
330800,0.000000,3392.010742,0
330900,0.000000,3392.010742,0
331000,0.000000,3392.010742,0
331100,0.000000,3392.010742,0
331200,0.000000,3392.010742,0
331300,0.000000,3392.010742,0
331400,0.000000,3392.010742,0
331500,0.000000,3387.575195,1
331600,154.000000,4024.649414,0
331700,141.680008,3442.138672,0
331800,130.345612,3256.394531,0
331900,119.917961,3442.138672,0
332000,110.324524,3238.488037,0
332100,101.498566,3238.488037,0
332200,101.498566,3820.999023,0
332300,93.378685,3636.672119,0
332400,85.908394,3256.394531,0
332500,79.035721,3424.209473,0
332600,72.712868,3424.209473,0
332700,66.895836,3840.322754,0
332800,61.544170,3838.905273,0
332900,56.620636,3424.209473,0
333000,52.090984,3636.672119,0
333100,47.923706,3424.209473,0
333200,44.089809,3238.488037,0
333300,40.562626,3424.209473,0
333400,37.317616,3424.209473,0
333500,34.332207,3838.905273,0
333600,31.585630,3838.905273,0
333700,31.585630,3820.999023,0
333800,29.058781,3424.209473,0
333900,26.734079,3838.905273,0
334000,24.595354,3442.138672,0
334100,22.627726,3840.322754,0
334200,20.817509,3256.394531,0
334300,19.152109,3838.905273,0
334400,17.619940,3840.322754,0
334500,16.210344,3442.138672,0
334600,14.913517,3424.209473,0
334700,13.720436,3256.394531,0
334800,12.622802,3442.138672,0
334900,11.612978,3238.488037,0
335000,10.683940,3406.303223,0
335100,9.829225,3609.953613,0
335200,9.042887,3840.322754,0
335300,9.042887,3442.138672,0
335400,8.319456,3820.999023,0
335500,7.653900,3840.322754,0
335600,7.041588,3820.999023,0
335700,6.478261,3840.322754,0
335800,5.960000,3636.672119,0
335900,5.483200,3238.488037,0
336000,5.044544,3838.905273,0
336100,4.640981,3431.765137,0
336200,4.269702,3424.209473,0
336300,3.928126,3636.672119,0
336400,3.613876,3636.672119,0
336500,3.324766,3424.209473,0
336600,3.058785,3256.394531,0
336700,2.814082,3442.138672,0
336800,2.814082,3840.322754,0
336900,2.588956,3238.488037,0
337000,2.381840,3442.138672,0
337100,2.191292,3442.138672,0
337200,2.015989,3238.488037,0
337300,1.854710,3256.394531,0
337400,1.706333,3424.209473,0
337500,1.569826,3636.672119,0
337600,1.444240,3840.322754,0
337700,1.328701,3838.905273,0
337800,1.222405,3820.999023,0
337900,1.124613,3442.138672,0
338000,1.034644,3840.322754,0
338100,0.951872,3431.765137,0
338200,0.875722,3820.999023,0
338300,0.875722,3838.905273,0
338400,0.805665,3820.998779,0
338500,0.741211,3838.905273,0
338600,0.681915,3838.905273,0
338700,0.627361,3636.672119,0
338800,0.577173,3838.905273,0
338900,0.530999,3838.905273,0
339000,0.488519,3840.322754,0
339100,0.449437,3238.488037,0
339200,0.413482,3238.488037,0
339300,0.380404,3431.765137,0
339400,0.349971,3238.488037,0
339500,0.321974,3840.322754,0
339600,0.296216,3636.672119,0
339700,0.272519,3238.488037,0
339800,0.250717,3424.209473,0
339900,0.250717,3636.672119,0
340000,0.230660,3424.209473,0
340100,0.212207,3838.905273,0
340200,0.195230,3636.672119,0
340300,0.179612,3838.905273,0
340400,0.165243,3838.905273,0
340500,0.152024,3840.322754,0
340600,0.139862,3820.998779,0
340700,0.128673,3238.488037,0
340800,0.118379,3442.138672,0
340900,0.108909,3442.138672,0
341000,0.100196,3838.905273,0
341100,0.092180,3442.138672,0
341200,0.084806,3442.138672,0
341300,0.078021,3636.672119,0
341400,0.078021,3838.905273,0
341500,0.071780,3820.999023,0
341600,0.066037,3442.138672,0
341700,0.060754,3838.905273,0
341800,0.055894,3820.999023,0
341900,0.051422,3442.138672,0
342000,0.047309,3636.672119,0
342100,0.043524,3256.394531,0
342200,0.040042,3238.488037,0
342300,0.036839,3256.394531,0
342400,0.033892,3424.209473,0
342500,0.031180,3838.905273,0
342600,0.028686,3838.905273,0
342700,0.026391,3424.209473,0
342800,0.024280,3838.905273,0
342900,0.024280,3424.209473,0
343000,0.022337,3424.209473,0
343100,0.020550,3840.322754,0
343200,0.018906,3442.138672,0
343300,0.017394,3424.209473,0
343400,0.016002,3840.322754,0
343500,0.014722,3838.905273,0
343600,0.013544,3838.905273,0
343700,0.012461,3820.999023,0
343800,0.011464,3840.322754,0
343900,0.010547,3840.322754,0
344000,0.009703,3431.765137,0
344100,0.008927,3840.322754,0
344200,0.008213,3820.998779,0
344300,0.007556,3256.394531,0
344400,0.007556,3431.765137,0
344500,0.006951,3256.394531,0
344600,0.006395,3838.905273,0
344700,0.005884,3238.488037,0
344800,0.005413,3431.765137,0
344900,0.004980,3820.999023,0
345000,0.004581,3424.209473,0
345100,0.004215,3838.905273,0
345200,0.003878,3238.488037,0
345300,0.003567,3636.672119,0
345400,0.003282,3820.999023,0
345500,0.003020,3431.765137,0
345600,0.002778,3838.905273,0
345700,0.002556,3840.322754,0
345800,0.002351,3838.905273,0
345900,0.002163,3838.905273,0
346000,0.002163,3256.394531,0
346100,0.001990,3424.209473,0
346200,0.001831,3840.322754,0
346300,0.001684,3820.999023,0
346400,0.001550,3838.905273,0
346500,0.001426,3838.905273,0
346600,0.001312,3820.999023,0
346700,0.001207,3256.394531,0
346800,0.001110,3840.322754,0
346900,0.001021,3636.672119,0
347000,0.000940,3424.209473,0
347100,0.000864,3424.209473,0
347200,0.000795,3840.322754,0
347300,0.000732,3238.488037,0
347400,0.000673,3238.488037,0
347500,0.000673,3820.998779,0
347600,0.000619,3838.905273,0
347700,0.000570,3840.322754,0
347800,0.000524,3442.138672,0
347900,0.000482,3820.999023,0
348000,0.000444,3838.905273,0
348100,0.000408,3838.905273,0
348200,0.000376,3431.765137,0
348300,0.000345,3840.322754,0
348400,0.000318,3840.322754,0
348500,0.000292,3256.394531,0
348600,0.000269,3256.394531,0
348700,0.000247,3424.209473,0
348800,0.000228,3838.905273,0
348900,0.000209,3838.905273,0
349000,0.000209,3238.488037,0
349100,0.000193,3840.322754,0
349200,0.000177,3838.905273,0
349300,0.000163,3838.905273,0
349400,0.000150,3431.765137,0
349500,0.000138,3840.322754,0
349600,0.000127,3256.394531,0
349700,0.000117,3256.394531,0
349800,0.000108,3238.488037,0
349900,0.000099,3238.488037,0
350000,0.000091,3820.999023,0
350100,0.000084,3238.488037,0
350200,0.000077,3238.488037,0
350300,0.000071,3840.322754,0
350400,0.000065,3840.322754,0
350500,0.000060,3820.999023,0
350600,0.000060,3442.138672,0
350700,0.000055,3238.488037,0
350800,0.000051,3424.209473,0
350900,0.000047,3840.322754,0
351000,0.000043,3238.488037,0
351100,0.000040,3431.765137,0
351200,0.000036,3442.138672,0
351300,0.000033,3442.138672,0
351400,0.000031,3442.138672,0
351500,0.000028,3442.138672,0
351600,0.000026,3424.209473,0
351700,0.000024,3838.905273,0
351800,0.000022,3256.394531,0
351900,0.000020,3431.765137,0
352000,0.000019,3238.488037,0
352100,0.000019,3838.905273,0
352200,0.000017,3840.322754,0
352300,0.000016,3820.998779,0
352400,0.000015,3820.998779,0
352500,0.000013,3424.209473,0
352600,0.000012,3256.394531,0
352700,0.000011,3840.322754,0
352800,0.000010,3431.765137,0
352900,0.000010,3636.672119,0
353000,0.000009,3820.999023,0
353100,0.000008,3256.394531,0
353200,0.000007,3820.998779,0
353300,0.000007,3838.905273,0
353400,0.000006,3442.138672,0
353500,0.000006,3636.672119,0
353600,0.000006,3636.672119,0
353700,0.000005,3442.138672,0
353800,0.000005,3838.905273,0
353900,0.000005,3636.672119,0
354000,0.000004,3424.209473,0
354100,0.000004,3840.322754,0
354200,0.000004,3442.138672,0
354300,0.000003,3442.138672,0
354400,0.000003,3442.138672,0
354500,0.000003,3442.138672,0
354600,0.000003,3838.905273,0
354700,0.000002,3442.138672,0
354800,0.000002,3238.488037,0
354900,0.000002,3424.209473,0
355000,0.000002,3238.488037,0
355100,0.000002,4017.093994,0
355200,0.000002,3442.138672,0
355300,0.000002,3820.998779,0
355400,0.000001,3636.672119,0
355500,0.000001,3424.209473,0
355600,0.000001,3838.905273,0
355700,0.000001,3636.672119,0
355800,0.000001,3424.209473,0
355900,0.000001,3840.322754,0
356000,0.000001,3838.905273,0
356100,0.000001,3838.905273,0
356200,0.000001,3256.394531,0
356300,0.000001,3442.138672,0
356400,0.000001,3838.905273,0
356500,0.000001,3431.765137,0
356600,0.000001,3820.999023,0
356700,0.000001,3838.905273,0
356800,0.000000,3820.999023,0
356900,0.000000,3256.394531,0
357000,0.000000,3442.138672,0
357100,0.000000,3442.138672,0
357200,0.000000,3431.765137,0
357300,0.000000,3820.998779,0
357400,0.000000,3238.488037,0
357500,0.000000,3840.322754,0
357600,0.000000,3238.488037,0
357700,0.000000,3442.138672,0
357800,0.000000,3840.322754,0
357900,0.000000,3256.394531,0
358000,0.000000,3636.672119,0
358100,0.000000,3820.998779,0
358200,0.000000,3840.322754,0
358300,0.000000,3838.905273,0
358400,0.000000,3424.209473,0
358500,0.000000,3424.209473,0
358600,0.000000,3431.765137,0
358700,0.000000,3838.905273,0
358800,0.000000,3838.905273,0
358900,0.000000,3840.322754,0
359000,0.000000,3838.905273,0
359100,0.000000,3238.488037,0
359200,0.000000,3238.488037,0
359300,0.000000,3840.322754,0
359400,0.000000,3256.394531,0
359500,0.000000,3442.138672,0
359600,0.000000,3840.322754,0
359700,0.000000,3238.488037,0
359800,0.000000,3636.672119,0
359900,0.000000,3838.905273,0
360000,0.000000,3636.672119,0
360100,0.000000,3838.905273,0
360200,0.000000,3820.998779,0
360300,0.000000,3820.999023,0
360400,0.000000,3424.209473,0
360500,0.000000,3442.138672,0
360600,0.000000,3820.998779,0
360700,0.000000,3840.322754,0
360800,0.000000,3636.672119,0
360900,0.000000,3424.209473,0
361000,0.000000,3840.322754,0
361100,0.000000,3431.765137,0
361200,0.000000,3431.765137,0
361300,0.000000,3636.672119,0
361400,0.000000,3256.394531,0
361500,0.000000,3431.765137,0
361600,0.000000,3431.765137,0
361700,0.000000,4440.702148,1
361800,154.000000,3750.487305,0
361900,141.680008,3949.443848,0
362000,130.345612,3750.487305,0
362100,119.917961,3564.743408,0
362200,110.324524,3353.446289,0
362300,101.498566,3763.699951,0
362400,93.378685,3552.402832,0
362500,85.908394,3353.446289,0
362600,79.035721,3552.402832,0
362700,72.712868,3750.487305,0
362800,66.895836,3552.402832,0
362900,61.544170,3763.699951,0
363000,56.620636,3564.743408,0
363100,52.090984,3552.402832,0
363200,52.090984,3750.487305,0
363300,47.923706,3552.402832,0
363400,44.089809,3750.487305,0
363500,40.562626,3564.743408,0
363600,37.317616,3564.743408,0
363700,34.332207,3750.487305,0
363800,31.585630,3353.446289,0
363900,29.058781,3750.487305,0
364000,26.734079,3353.446289,0
364100,24.595354,3750.487305,0
364200,22.627726,3552.402832,0
364300,20.817509,3353.446289,0
364400,19.152109,3763.699951,0
364500,17.619940,3552.402832,0
364600,16.210344,3552.402832,0
364700,14.913517,3750.487305,0
364800,14.913517,3353.446289,0
364900,13.720436,3750.487305,0
365000,12.622802,3552.402832,0
365100,11.612978,3750.487305,0
365200,10.683940,3353.446289,0
365300,9.829225,3564.743408,0
365400,9.042887,3750.487305,0
365500,8.319456,3564.743408,0
365600,7.653900,3564.743408,0
365700,7.041588,3564.743652,0
365800,6.478261,3353.446533,0
365900,5.960000,3763.700195,0
366000,5.483200,3353.446533,0
366100,5.044544,3750.487793,0
366200,4.640981,3763.700195,0
366300,4.640981,3763.700195,0
366400,4.269702,3564.743652,0
366500,3.928126,3750.487793,0
366600,3.613876,3552.403076,0
366700,3.324766,3353.446533,0
366800,3.058785,3949.444336,0
366900,2.814082,3552.403076,0
367000,2.588956,3763.699951,0
367100,2.381840,3750.487305,0
367200,2.191292,3566.340576,0
367300,2.015989,3750.487305,0
367400,1.854710,3763.699951,0
367500,1.706333,3763.699951,0
367600,1.569826,3750.487305,0
367700,1.444240,3552.402832,0
367800,1.444240,3389.908691,0
367900,1.328701,3564.743408,0
368000,1.222405,3564.743408,0
368100,1.124613,3750.487305,0
368200,1.034644,3763.699951,0
368300,0.951872,3353.446289,0
368400,0.875722,3763.699951,0
368500,0.805665,3763.699951,0
368600,0.741211,3750.487305,0
368700,0.681915,3353.446289,0
368800,0.627361,3763.699951,0
368900,0.577173,3763.699951,0
369000,0.530999,3763.699951,0
369100,0.488519,3564.743408,0
369200,0.449437,3552.402832,0
369300,0.413482,3750.487305,0
369400,0.413482,3353.446533,0
369500,0.380404,3552.403076,0
369600,0.349971,3763.700195,0
369700,0.321974,3763.700195,0
369800,0.296216,3552.403076,0
369900,0.272519,3564.743652,0
370000,0.250717,3750.487793,0
370100,0.230660,3564.743652,0
370200,0.212207,3763.700195,0
370300,0.195230,3763.700195,0
370400,0.179612,3552.403076,0
370500,0.165243,3750.487793,0
370600,0.152024,3949.444336,0
370700,0.139862,3552.403076,0
370800,0.128673,3750.487793,0
370900,0.128673,3552.403076,0
371000,0.118379,3750.487793,0
371100,0.108909,3552.403076,0
371200,0.100196,3750.487305,0
371300,0.092180,3763.699951,0
371400,0.084806,3763.699951,0
371500,0.078021,3763.699951,0
371600,0.071780,3564.743408,0
371700,0.066037,3552.402832,0
371800,0.060754,3750.487305,0
371900,0.055894,3353.446289,0
372000,0.051422,3750.487305,0
372100,0.047309,3564.743408,0
372200,0.043524,3763.699951,0
372300,0.040042,3763.699951,0
372400,0.040042,3552.402832,0
372500,0.036839,3750.487305,0
372600,0.033892,3750.487305,0
372700,0.031180,3750.487305,0
372800,0.028686,3750.487305,0
372900,0.026391,3750.487305,0
